user_id	job_seeking_status	number_contacts
59201	2	113
59202	2	115
59203	2	96
59204	3	444
59205	2	18
59206	3	80
59207	3	46
59208	3	0
59209	2	76
59210	3	26
59211	2	115
59212	3	59
59213	2	0
59214	2	83
59215	2	26
59216	3	86
59217	2	67
59218	2	7
59219	1	0
59220	2	139
59221	1	71
59222	3	29
59223	2	24
59224	2	0
59225	1	151
59226	3	132
59227	3	296
59228	1	111
59229	1	450
59230	3	215
59231	1	12
59232	3	336
59233	3	50
59234	2	10
59235	2	489
59236	2	392
59237	3	554
59238	3	218
59239	2	132
59240	3	211
59241	1	0
59242	2	221
59243	2	29
59244	1	159
59245	3	54
59246	1	46
59247	3	44
59248	3	58
59249	2	105
59250	3	130
59251	2	95
59252	2	84
59253	3	119
59254	3	64
59255	2	36
59256	1	242
59257	1	102
59258	2	57
59259	3	256
59260	2	78
59261	2	425
59262	1	89
59263	1	142
59264	2	197
59265	3	26
59266	2	659
59267	1	0
59268	1	122
59269	1	210
59270	3	87
59271	2	351
59272	3	19
59273	2	60
59274	1	58
59275	1	188
59276	1	27
59277	2	124
59278	1	119
59279	2	474
59280	3	286
59281	1	170
59282	2	7
59283	2	282
59284	3	239
59285	3	260
59286	1	139
59287	2	42
59288	3	548
59289	2	65
59290	2	66
59291	3	239
59292	3	141
59293	1	474
59294	3	186
59295	2	60
59296	3	155
59297	2	323
59298	2	1954
59299	3	93
59300	3	274
59301	1	39
59302	1	413
59303	1	1
59304	1	1
59305	2	585
59306	2	628
59307	3	210
59308	2	90
59309	2	294
59310	1	211
59311	1	109
59312	2	109
59313	3	406
59314	3	219
59315	1	56
59316	1	143
59317	1	11
59318	2	145
59319	3	124
59320	3	49
59321	1	50
59322	3	0
59323	3	67
59324	2	144
59325	3	87
59326	1	60
59327	3	162
59328	1	1
59329	3	403
59330	2	180
59331	2	118
59332	3	125
59333	2	392
59334	3	194
59335	2	195
59336	3	217
59337	2	229
59338	3	110
59339	1	44
59340	2	92
59341	1	4
59342	2	42
59343	3	123
59344	1	93
59345	3	108
59346	1	343
59347	3	61
59348	3	252
59349	3	71
59350	1	0
59351	2	323
59352	2	189
59353	3	69
59354	1	1
59355	3	33
59356	1	0
59357	1	12
59358	2	54
59359	2	356
59360	1	170
59361	1	94
59362	3	92
59363	2	78
59364	2	101
59365	3	459
59366	3	101
59367	2	202
59368	3	95
59369	1	154
59370	1	171
59371	3	29
59372	2	156
59373	1	185
59374	3	117
59375	2	139
59376	3	250
59377	3	5
59378	3	218
59379	1	342
59380	3	65
59381	2	91
59382	3	16
59383	2	6
59384	1	78
59385	3	48
59386	3	260
59387	2	37
59388	2	0
59389	2	3
59390	2	9
59391	2	1
59392	2	1
59393	2	145
59394	3	0
59395	2	260
59396	3	20
59397	3	53
59398	3	10
59399	2	1
59400	2	9
59401	2	1050
59402	2	280
59403	2	122
59404	2	166
59405	3	149
59406	1	8
59407	3	122
59408	2	370
59409	3	18
59410	2	135
59411	2	705
59412	2	70
59413	2	378
59414	2	292
59415	2	691
59416	1	43
59417	2	82
59418	2	145
59419	1	40
59420	2	310
59421	3	469
59422	3	373
59423	3	365
59424	3	69
59425	3	239
59426	1	70
59427	2	99
59428	3	129
59429	3	38
59430	3	183
59431	2	37
59432	1	13
59433	1	25
59434	2	13
59435	3	88
59436	3	31
59437	3	114
59438	1	26
59439	3	75
59440	2	57
59441	1	63
59442	1	3
59443	1	4
59444	2	114
59445	3	519
59446	2	309
59447	2	499
59448	1	111
59449	1	1
59450	2	95
59451	2	69
59452	1	151
59453	3	462
59454	3	577
59455	3	66
59456	2	217
59457	3	226
59458	3	215
59459	3	101
59460	2	321
59461	3	244
59462	3	228
59463	2	164
59464	2	120
59465	2	355
59466	2	182
59467	3	67
59468	1	119
59469	2	120
59470	3	57
59471	1	103
59472	2	106
59473	1	234
59474	1	548
59475	2	120
59476	1	1095
59477	3	196
59478	1	29
59479	1	46
59480	1	39
59481	2	84
59482	1	190
59483	1	28
59484	3	155
59485	2	374
59486	3	204
59487	1	185
59488	3	320
59489	3	335
59490	3	262
59491	3	97
59492	3	189
59493	2	34
59494	3	192
59495	3	128
59496	1	3
59497	3	149
59498	3	90
59499	1	24
59500	3	128
59501	3	26
59502	3	162
59503	3	153
59504	3	0
59505	3	14
59506	3	150
59507	3	50
59508	1	261
59509	2	424
59510	3	346
59511	2	526
59512	3	67
59513	1	112
59514	1	19
59515	1	176
59516	1	115
59517	3	107
59518	2	99
59519	2	315
59520	2	163
59521	1	2
59522	2	278
59523	2	81
59524	1	30
59525	1	32
59526	2	211
59527	1	64
59528	1	249
59529	3	305
59530	3	85
59531	2	27
59532	3	108
59533	3	221
59534	1	231
59535	2	372
59536	3	369
59537	1	155
59538	1	176
59539	3	594
59540	2	436
59541	3	212
59542	3	701
59543	3	14
59544	1	139
59545	2	96
59546	3	65
59547	2	268
59548	2	510
59549	1	169
59550	3	226
59551	2	716
59552	3	422
59553	1	60
59554	2	343
59555	3	21
59556	2	0
59557	3	25
59558	3	95
59559	2	120
59560	2	54
59561	3	53
59562	2	1
59563	3	3
59564	2	103
59565	3	36
59566	2	2
59567	3	8
59568	2	0
59569	2	1
59570	3	153
59571	3	17
59572	3	23
59573	2	3
59574	2	3
59575	3	74
59576	2	33
59577	3	206
59578	3	53
59579	1	343
59580	2	501
59581	2	82
59582	3	155
59583	2	213
59584	1	159
59585	1	168
59586	2	33
59587	2	241
59588	2	92
59589	2	199
59590	1	69
59591	1	62
59592	3	289
59593	3	564
59594	3	195
59595	1	61
59596	1	296
59597	3	88
59598	2	512
59599	2	465
59600	3	141
59601	3	516
59602	2	271
59603	2	614
59604	3	546
59605	3	328
59606	3	452
59607	2	217
59608	3	494
59609	1	31
59610	3	57
59611	2	75
59612	3	99
59613	3	1124
59614	3	272
59615	3	887
59616	3	108
59617	2	805
59618	2	103
59619	3	405
59620	3	1822
59621	1	1
59622	2	75
59623	3	0
59624	3	28
59625	2	11
59626	2	186
59627	2	2
59628	3	68
59629	2	60
59630	2	33
59631	3	3
59632	3	140
59633	2	6
59634	2	48
59635	1	22
59636	2	37
59637	2	458
59638	3	176
59639	2	1
59640	2	54
59641	3	38
59642	1	73
59643	1	13
59644	2	39
59645	2	4
59646	1	1
59647	2	0
59648	3	148
59649	2	1
59650	3	6
59651	1	22
59652	2	121
59653	2	0
59654	3	41
59655	2	0
59656	3	31
59657	3	12
59658	2	41
59659	1	13
59660	2	16
59661	2	6
59662	2	150
59663	3	33
59664	2	98
59665	2	117
59666	2	393
59667	3	172
59668	2	123
59669	3	122
59670	1	48
59671	2	353
59672	3	443
59673	3	160
59674	2	134
59675	1	230
59676	2	1951
59677	2	270
59678	2	881
59679	1	217
59680	2	610
59681	1	265
59682	2	333
59683	2	407
59684	2	307
59685	2	360
59686	2	503
59687	2	0
59688	2	0
59689	3	1
59690	2	16
59691	3	101
59692	3	34
59693	3	11
59694	3	75
59695	1	53
59696	2	0
59697	3	49
59698	3	37
59699	2	56
59700	3	0
59701	2	15
59702	3	5
59703	3	38
59704	3	21
59705	3	80
59706	2	3
59707	2	90
59708	2	20
59709	1	1
59710	2	395
59711	1	198
59712	3	7
59713	2	0
59714	2	796
59715	1	263
59716	2	71
59717	3	18
59718	3	98
59719	3	19
59720	3	30
59721	2	125
59722	3	139
59723	2	94
59724	3	86
59725	3	25
59726	1	46
59727	3	27
59728	1	79
59729	2	88
59730	2	22
59731	2	0
59732	1	98
59733	2	76
59734	2	41
59735	2	2
59736	3	103
59737	2	19
59738	3	38
59739	2	97
59740	2	95
59741	2	66
59742	1	27
59743	3	90
59744	3	2
59745	3	505
59746	3	553
59747	1	164
59748	2	148
59749	2	27
59750	3	18
59751	3	148
59752	1	24
59753	3	568
59754	3	550
59755	3	20
59756	3	329
59757	3	771
59758	3	435
59759	3	911
59760	2	355
59761	2	132
59762	3	871
59763	3	324
59764	3	332
59765	3	332
59766	2	300
59767	3	322
59768	3	639
59769	3	336
59770	3	513
59771	3	177
59772	3	805
59773	1	131
59774	3	394
59775	1	147
59776	3	70
59777	1	298
59778	2	113
59779	3	1051
59780	1	358
59781	3	1095
59782	3	215
59783	1	83
59784	1	23
59785	2	152
59786	1	1
59787	1	190
59788	3	96
59789	2	200
59790	2	118
59791	3	228
59792	2	9
59793	1	210
59794	1	163
59795	1	7
59796	1	166
59797	1	29
59798	3	30
59799	3	177
59800	2	31
59801	2	347
59802	3	64
59803	2	224
59804	2	297
59805	3	2115
59806	1	257
59807	3	148
59808	1	199
59809	2	198
59810	3	173
59811	1	941
59812	2	401
59813	3	220
59814	2	84
59815	2	178
59816	3	116
59817	3	197
59818	3	104
59819	2	254
59820	2	238
59821	3	484
59822	2	154
59823	2	108
59824	3	655
59825	3	385
59826	3	502
59827	2	681
59828	2	214
59829	2	581
59830	2	828
59831	3	994
59832	3	185
59833	2	317
59834	3	608
59835	1	158
59836	3	1564
59837	3	426
59838	3	112
59839	2	21
59840	3	142
59841	2	14
59842	1	53
59843	3	148
59844	1	288
59845	1	26
59846	3	104
59847	2	324
59848	2	222
59849	1	100
59850	1	165
59851	1	30
59852	2	18
59853	2	455
59854	2	340
59855	3	52
59856	1	50
59857	3	48
59858	2	73
59859	2	568
59860	2	128
59861	3	213
59862	1	58
59863	3	32
59864	3	57
59865	1	0
59866	2	71
59867	3	31
59868	2	199
59869	3	54
59870	2	4
59871	3	85
59872	3	8
59873	3	100
59874	2	59
59875	3	0
59876	3	1
59877	3	213
59878	3	18
59879	3	5
59880	2	0
59881	3	10
59882	2	50
59883	1	92
59884	3	36
59885	3	33
59886	1	12
59887	2	21
59888	3	179
59889	2	15
59890	2	45
59891	2	118
59892	1	16
59893	1	18
59894	1	61
59895	1	63
59896	2	57
59897	2	14
59898	3	57
59899	1	83
59900	3	81
59901	3	33
59902	3	101
59903	2	29
59904	3	12
59905	1	42
59906	3	145
59907	3	213
59908	1	88
59909	1	3
59910	2	93
59911	2	63
59912	3	408
59913	2	114
59914	2	495
59915	3	104
59916	3	219
59917	1	0
59918	1	243
59919	2	167
59920	2	130
59921	1	117
59922	3	85
59923	2	156
59924	1	1
59925	3	28
59926	1	35
59927	3	83
59928	1	1
59929	2	123
59930	2	88
59931	2	214
59932	2	0
59933	3	37
59934	3	143
59935	1	106
59936	1	392
59937	2	6
59938	2	48
59939	1	186
59940	2	315
59941	2	135
59942	3	134
59943	2	57
59944	2	33
59945	3	131
59946	3	296
59947	2	82
59948	3	38
59949	2	228
59950	3	149
59951	1	170
59952	3	600
59953	1	0
59954	1	78
59955	1	380
59956	1	264
59957	3	651
59958	1	177
59959	1	93
59960	1	427
59961	1	84
59962	2	352
59963	3	186
59964	2	549
59965	2	370
59966	1	175
59967	3	112
59968	3	300
59969	3	763
59970	3	316
59971	3	290
59972	2	144
59973	2	46
59974	1	21
59975	2	51
59976	2	0
59977	2	9
59978	2	64
59979	3	0
59980	3	38
59981	2	43
59982	3	34
59983	1	22
59984	2	102
59985	1	61
59986	3	88
59987	1	8
59988	2	146
59989	2	0
59990	1	8
59991	2	44
59992	2	12
59993	2	3
59994	2	45
59995	1	20
59996	3	49
59997	3	111
59998	1	76
59999	3	308
60000	3	24
60001	1	44
60002	3	41
60003	2	0
60004	1	81
60005	1	285
60006	3	370
60007	3	48
60008	3	17
60009	2	284
60010	3	19
60011	1	0
60012	3	15
60013	2	114
60014	2	34
60015	2	51
60016	1	104
60017	2	15
60018	3	50
60019	3	2
60020	3	3
60021	3	75
60022	1	76
60023	2	0
60024	3	84
60025	3	66
60026	3	113
60027	3	84
60028	3	0
60029	3	55
60030	3	54
60031	3	10
60032	3	87
60033	3	5
60034	1	1
60035	3	42
60036	3	112
60037	2	10
60038	2	0
60039	3	332
60040	2	59
60041	2	125
60042	3	187
60043	2	486
60044	1	159
60045	3	434
60046	3	181
60047	3	381
60048	2	71
60049	3	508
60050	3	543
60051	2	86
60052	3	1135
60053	2	189
60054	3	474
60055	3	725
60056	2	580
60057	3	251
60058	2	95
60059	2	99
60060	2	227
60061	3	24
60062	3	21
60063	3	4
60064	3	12
60065	3	14
60066	3	0
60067	2	0
60068	3	0
60069	2	5
60070	3	46
60071	3	58
60072	3	19
60073	3	0
60074	3	2
60075	2	9
60076	2	347
60077	3	54
60078	3	38
60079	3	1
60080	3	29
60081	3	26
60082	1	0
60083	2	102
60084	2	305
60085	2	177
60086	2	25
60087	2	30
60088	2	183
60089	1	102
60090	2	61
60091	3	59
60092	3	126
60093	2	246
60094	2	182
60095	2	134
60096	2	153
60097	1	40
60098	1	219
60099	1	349
60100	3	322
60101	2	889
60102	2	272
60103	1	306
60104	1	3
60105	1	29
60106	2	146
60107	3	141
60108	3	87
60109	3	115
60110	1	147
60111	2	24
60112	2	158
60113	3	48
60114	1	54
60115	1	7
60116	2	57
60117	2	216
60118	1	118
60119	2	436
60120	2	291
60121	3	5
60122	1	68
60123	3	77
60124	2	406
60125	3	2
60126	2	0
60127	1	42
60128	3	223
60129	1	75
60130	1	47
60131	1	91
60132	1	2
60133	3	106
60134	3	13
60135	2	303
60136	2	196
60137	2	118
60138	2	10
60139	2	239
60140	1	117
60141	2	112
60142	2	106
60143	1	21
60144	1	81
60145	2	287
60146	2	330
60147	3	650
60148	3	344
60149	3	54
60150	3	90
60151	3	476
60152	1	31
60153	3	607
60154	3	526
60155	3	489
60156	3	316
60157	3	544
60158	3	35
60159	3	408
60160	3	68
60161	3	178
60162	2	260
60163	3	348
60164	3	262
60165	2	151
60166	3	938
60167	3	202
60168	3	320
60169	3	221
60170	3	365
60171	2	310
60172	1	189
60173	3	749
60174	2	611
60175	1	215
60176	3	110
60177	3	826
60178	3	745
60179	2	47
60180	1	134
60181	1	334
60182	1	49
60183	1	273
60184	2	1306
60185	2	153
60186	2	485
60187	1	0
60188	3	103
60189	2	178
60190	2	146
60191	2	158
60192	3	295
60193	2	10
60194	2	0
60195	2	56
60196	2	0
60197	3	42
60198	2	50
60199	3	9
60200	2	61
60201	3	98
60202	2	14
60203	1	21
60204	3	332
60205	3	32
60206	2	88
60207	3	93
60208	2	0
60209	3	77
60210	2	4
60211	2	42
60212	3	103
60213	2	43
60214	1	38
60215	3	309
60216	3	213
60217	2	271
60218	2	243
60219	1	105
60220	2	31
60221	3	36
60222	3	124
60223	2	79
60224	2	517
60225	1	19
60226	1	37
60227	2	150
60228	3	12
60229	2	63
60230	3	254
60231	1	57
60232	1	159
60233	1	3
60234	3	28
60235	1	477
60236	2	29
60237	3	595
60238	1	124
60239	1	208
60240	1	189
60241	3	92
60242	2	1
60243	3	223
60244	2	290
60245	2	1555
60246	2	347
60247	2	129
60248	3	28
60249	3	246
60250	3	500
60251	1	67
60252	3	310
60253	1	73
60254	2	130
60255	2	195
60256	2	107
60257	1	183
60258	1	18
60259	3	143
60260	2	123
60261	1	107
60262	2	116
60263	2	253
60264	1	46
60265	2	64
60266	3	152
60267	2	89
60268	2	80
60269	3	647
60270	1	1
60271	3	100
60272	1	187
60273	2	190
60274	1	143
60275	3	204
60276	2	161
60277	2	225
60278	2	194
60279	1	36
60280	2	574
60281	2	19
60282	3	35
60283	2	0
60284	3	7
60285	3	1
60286	2	0
60287	3	1
60288	3	1
60289	2	0
60290	3	63
60291	3	6
60292	3	5
60293	3	0
60294	1	9
60295	2	0
60296	3	0
60297	3	1
60298	3	4
60299	3	0
60300	1	9
60301	2	1
60302	1	0
60303	1	208
60304	2	245
60305	1	387
60306	1	742
60307	1	158
60308	1	26
60309	1	91
60310	2	292
60311	3	178
60312	2	178
60313	3	491
60314	2	475
60315	2	1014
60316	2	152
60317	2	286
60318	3	98
60319	3	650
60320	3	121
60321	2	483
60322	3	1027
60323	3	273
60324	2	1114
60325	2	112
60326	3	70
60327	1	69
60328	1	57
60329	2	205
60330	2	246
60331	1	105
60332	2	134
60333	3	132
60334	2	149
60335	2	281
60336	3	192
60337	1	307
60338	2	129
60339	2	121
60340	2	114
60341	2	472
60342	1	177
60343	1	73
60344	2	86
60345	1	42
60346	1	63
60347	3	44
60348	2	112
60349	2	53
60350	1	0
60351	3	58
60352	1	80
60353	2	70
60354	2	7
60355	3	327
60356	3	0
60357	3	132
60358	2	2
60359	2	5
60360	3	151
60361	1	37
60362	2	112
60363	3	58
60364	3	4
60365	1	0
60366	3	33
60367	3	222
60368	3	48
60369	2	245
60370	2	252
60371	2	95
60372	2	263
60373	1	78
60374	3	43
60375	2	58
60376	3	270
60377	3	171
60378	1	24
60379	1	187
60380	2	279
60381	3	111
60382	1	2817
60383	1	10
60384	2	89
60385	3	282
60386	1	40
60387	3	199
60388	2	101
60389	3	166
60390	3	158
60391	3	29
60392	3	145
60393	2	0
60394	3	49
60395	1	0
60396	3	49
60397	2	2
60398	2	6
60399	3	2
60400	1	0
60401	2	76
60402	3	0
60403	2	95
60404	3	69
60405	2	31
60406	3	15
60407	1	77
60408	2	35
60409	3	42
60410	2	0
60411	2	83
60412	1	33
60413	1	1
60414	3	184
60415	1	79
60416	1	61
60417	3	79
60418	3	50
60419	2	165
60420	2	2
60421	3	101
60422	3	25
60423	3	49
60424	1	77
60425	2	1902
60426	1	76
60427	2	92
60428	3	33
60429	2	81
60430	3	41
60431	3	17
60432	3	87
60433	3	65
60434	1	133
60435	3	582
60436	3	103
60437	3	254
60438	3	91
60439	3	287
60440	2	4678
60441	3	337
60442	3	358
60443	1	60
60444	3	656
60445	3	275
60446	3	173
60447	3	148
60448	2	200
60449	3	704
60450	3	381
60451	3	244
60452	3	750
60453	3	207
60454	3	378
60455	3	1498
60456	3	266
60457	3	115
60458	3	193
60459	3	284
60460	1	0
60461	1	107
60462	2	5
60463	3	189
60464	1	70
60465	1	0
60466	1	65
60467	3	221
60468	3	297
60469	1	187
60470	2	17
60471	1	36
60472	1	911
60473	2	242
60474	1	82
60475	3	208
60476	1	153
60477	2	134
60478	2	147
60479	3	216
60480	3	612
60481	3	254
60482	3	678
60483	2	369
60484	3	109
60485	2	44
60486	3	1373
60487	3	865
60488	3	250
60489	3	159
60490	3	423
60491	2	193
60492	3	258
60493	3	487
60494	3	289
60495	2	270
60496	3	288
60497	2	166
60498	3	161
60499	3	494
60500	3	555
60501	3	300
60502	1	315
60503	2	103
60504	1	8
60505	2	476
60506	1	224
60507	1	0
60508	2	289
60509	2	279
60510	2	534
60511	3	1150
60512	3	319
60513	1	38
60514	2	183
60515	1	203
60516	3	632
60517	2	187
60518	1	37
60519	2	367
60520	1	107
60521	1	369
60522	3	709
60523	3	1
60524	3	0
60525	1	0
60526	3	21
60527	3	0
60528	2	21
60529	2	1
60530	2	3
60531	2	0
60532	3	1
60533	3	0
60534	3	4
60535	2	1
60536	2	0
60537	3	2
60538	1	95
60539	3	0
60540	3	302
60541	2	37
60542	2	60
60543	2	34
60544	2	87
60545	3	12
60546	1	109
60547	2	18
60548	3	97
60549	3	16
60550	3	168
60551	2	7
60552	1	28
60553	3	68
60554	2	1
60555	2	3
60556	2	74
60557	3	6
60558	2	36
60559	2	72
60560	1	282
60561	2	296
60562	3	283
60563	1	240
60564	3	119
60565	3	217
60566	2	153
60567	3	116
60568	2	664
60569	3	404
60570	1	116
60571	1	275
60572	1	123
60573	1	165
60574	3	82
60575	1	678
60576	1	159
60577	1	94
60578	2	301
60579	2	134
60580	3	33
60581	1	191
60582	1	43
60583	2	22
60584	1	14
60585	1	7
60586	2	154
60587	2	84
60588	3	18
60589	2	16
60590	3	22
60591	1	48
60592	2	29
60593	2	32
60594	3	36
60595	3	42
60596	2	227
60597	2	136
60598	3	80
60599	2	256
60600	2	1
60601	3	156
60602	1	14
60603	3	289
60604	2	19
60605	2	306
60606	2	79
60607	1	8
60608	2	80
60609	1	61
60610	2	3
60611	2	0
60612	1	334
60613	3	89
60614	3	32
60615	3	36
60616	3	196
60617	3	13
60618	3	96
60619	2	2
60620	3	40
60621	3	88
60622	2	94
60623	1	18
60624	2	56
60625	1	30
60626	3	3
60627	3	12
60628	1	9
60629	2	18
60630	2	13
60631	3	47
60632	3	26
60633	3	31
60634	3	14
60635	3	46
60636	2	5
60637	3	88
60638	2	7
60639	3	7
60640	3	7
60641	3	1
60642	3	137
60643	2	1
60644	3	0
60645	2	31
60646	3	16
60647	3	41
60648	2	258
60649	1	63
60650	3	76
60651	3	28
60652	3	96
60653	2	1614
60654	1	63
60655	3	333
60656	3	270
60657	2	57
60658	1	280
60659	3	317
60660	2	0
60661	2	12
60662	1	45
60663	1	90
60664	2	127
60665	1	102
60666	1	5
60667	1	29
60668	2	130
60669	3	11
60670	3	4
60671	3	148
60672	1	83
60673	2	110
60674	3	129
60675	2	302
60676	2	9
60677	3	194
60678	2	38
60679	2	120
60680	2	66
60681	2	147
60682	1	78
60683	3	332
60684	1	5
60685	2	364
60686	1	90
60687	1	2
60688	2	8
60689	3	17
60690	3	45
60691	2	25
60692	1	2
60693	3	137
60694	2	161
60695	1	0
60696	3	943
60697	2	120
60698	1	234
60699	1	197
60700	3	5273
60701	1	412
60702	2	125
60703	3	676
60704	2	694
60705	1	23
60706	2	414
60707	2	54
60708	2	70
60709	1	58
60710	2	95
60711	1	44
60712	2	241
60713	3	311
60714	1	670
60715	2	462
60716	3	291
60717	2	4
60718	1	194
60719	1	7
60720	3	378
60721	2	237
60722	2	274
60723	1	112
60724	3	159
60725	3	16
60726	2	458
60727	2	162
60728	1	245
60729	3	81
60730	2	175
60731	1	697
60732	2	607
60733	3	174
60734	2	1457
60735	2	201
60736	2	3
60737	2	181
60738	1	9
60739	2	2
60740	1	107
60741	2	23
60742	2	162
60743	3	109
60744	2	62
60745	3	72
60746	2	40
60747	1	36
60748	3	12
60749	2	38
60750	1	40
60751	3	36
60752	2	98
60753	3	152
60754	3	286
60755	3	13
60756	2	78
60757	1	48
60758	1	115
60759	3	240
60760	3	151
60761	1	106
60762	3	366
60763	3	19
60764	2	216
60765	1	30
60766	1	0
60767	3	308
60768	2	98
60769	3	193
60770	3	138
60771	1	79
60772	1	178
60773	1	229
60774	1	1
60775	1	8
60776	3	139
60777	1	53
60778	1	72
60779	3	44
60780	3	304
60781	3	286
60782	3	225
60783	3	355
60784	3	157
60785	3	366
60786	3	590
60787	3	312
60788	3	886
60789	2	250
60790	3	191
60791	3	716
60792	3	1640
60793	3	433
60794	2	140
60795	2	298
60796	3	1651
60797	2	134
60798	3	1159
60799	3	296
60800	3	748
60801	3	411
60802	2	2
60803	1	49
60804	3	138
60805	2	90
60806	2	0
60807	2	35
60808	3	18
60809	1	1
60810	3	57
60811	3	90
60812	2	44
60813	2	41
60814	3	22
60815	2	109
60816	3	21
60817	3	26
60818	2	432
60819	3	49
60820	2	46
60821	3	30
60822	3	15
60823	3	0
60824	2	164
60825	1	151
60826	1	214
60827	2	93
60828	1	43
60829	2	445
60830	2	274
60831	2	234
60832	3	177
60833	1	86
60834	3	345
60835	1	296
60836	2	320
60837	1	220
60838	3	585
60839	2	314
60840	1	645
60841	2	323
60842	3	70
60843	1	232
60844	1	205
60845	1	33
60846	3	0
60847	2	14
60848	3	155
60849	2	66
60850	3	43
60851	2	57
60852	2	59
60853	2	0
60854	1	44
60855	2	96
60856	3	25
60857	3	83
60858	2	57
60859	3	12
60860	3	162
60861	3	316
60862	2	18
60863	1	70
60864	2	38
60865	3	127
60866	3	27
60867	3	124
60868	2	155
60869	1	105
60870	1	69
60871	1	1
60872	2	155
60873	2	248
60874	2	658
60875	3	483
60876	1	149
60877	1	237
60878	2	260
60879	2	152
60880	1	84
60881	3	254
60882	1	208
60883	1	307
60884	1	143
60885	3	240
60886	1	401
60887	2	82
60888	2	113
60889	2	217
60890	1	212
60891	1	383
60892	3	223
60893	3	247
60894	2	383
60895	3	535
60896	2	247
60897	2	110
60898	2	125
60899	2	248
60900	1	498
60901	2	59
60902	2	48
60903	2	257
60904	3	231
60905	2	406
60906	1	69
60907	3	600
60908	3	545
60909	2	495
60910	1	47
60911	2	93
60912	3	58
60913	1	122
60914	3	388
60915	2	88
60916	3	19
60917	2	54
60918	3	149
60919	3	123
60920	2	40
60921	2	36
60922	2	3
60923	2	87
60924	3	136
60925	2	80
60926	1	10
60927	3	38
60928	3	137
60929	1	3
60930	2	0
60931	3	34
60932	3	148
60933	1	118
60934	3	65
60935	2	229
60936	2	49
60937	3	103
60938	1	0
60939	3	213
60940	2	154
60941	2	59
60942	3	179
60943	1	135
60944	3	78
60945	3	323
60946	3	58
60947	2	57
60948	3	546
60949	3	189
60950	3	108
60951	3	32
60952	1	60
60953	3	190
60954	2	89
60955	2	77
60956	2	151
60957	2	189
60958	1	211
60959	2	85
60960	2	53
60961	3	203
60962	3	40
60963	3	439
60964	2	1
60965	2	202
60966	3	176
60967	2	59
60968	2	13
60969	1	1
60970	1	1
60971	3	169
60972	2	159
60973	1	73
60974	2	1
60975	1	0
60976	3	20
60977	3	27
60978	3	294
60979	2	3
60980	2	29
60981	2	13
60982	2	114
60983	3	136
60984	3	73
60985	3	59
60986	3	11
60987	2	21
60988	1	10
60989	3	8
60990	2	41
60991	1	145
60992	2	128
60993	2	89
60994	2	129
60995	3	42
60996	2	98
60997	2	247
60998	3	37
60999	3	59
61000	3	130
61001	1	2
61002	3	10
61003	2	247
61004	2	167
61005	3	297
61006	3	12
61007	3	258
61008	2	131
61009	3	114
61010	2	0
61011	2	81
61012	1	13
61013	3	80
61014	3	97
61015	3	115
61016	2	70
61017	3	94
61018	2	53
61019	1	1
61020	1	248
61021	2	31
61022	2	85
61023	1	336
61024	3	16
61025	2	75
61026	2	0
61027	2	13
61028	3	11
61029	3	59
61030	3	45
61031	2	0
61032	3	22
61033	3	7
61034	3	68
61035	2	0
61036	3	0
61037	2	34
61038	2	3
61039	3	70
61040	2	7
61041	3	131
61042	2	0
61043	3	1
61044	1	94
61045	3	62
61046	3	231
61047	3	248
61048	1	96
61049	2	175
61050	3	709
61051	3	17
61052	3	394
61053	1	160
61054	1	43
61055	1	162
61056	2	516
61057	1	89
61058	1	164
61059	2	49
61060	1	0
61061	1	132
61062	2	150
61063	1	44
61064	3	108
61065	1	113
61066	3	997
61067	3	481
61068	3	150
61069	3	391
61070	3	63
61071	3	1973
61072	3	76
61073	3	515
61074	3	438
61075	2	259
61076	3	229
61077	2	242
61078	3	230
61079	3	869
61080	3	370
61081	3	371
61082	3	745
61083	3	356
61084	3	831
61085	3	489
61086	3	741
61087	2	122
61088	3	15
61089	3	73
61090	3	17
61091	2	46
61092	2	185
61093	2	67
61094	2	19
61095	3	34
61096	3	55
61097	3	123
61098	1	4
61099	1	131
61100	2	83
61101	2	13
61102	2	37
61103	2	133
61104	1	12
61105	3	42
61106	3	9
61107	3	14
61108	2	205
61109	3	29
61110	3	24
61111	3	42
61112	3	21
61113	3	43
61114	1	1
61115	3	2
61116	3	75
61117	3	20
61118	3	1
61119	2	0
61120	2	23
61121	2	15
61122	3	69
61123	3	1
61124	3	21
61125	2	7
61126	3	53
61127	2	55
61128	3	35
61129	3	105
61130	3	8
61131	2	27
61132	3	107
61133	2	32
61134	3	81
61135	1	274
61136	2	100
61137	3	54
61138	3	212
61139	2	147
61140	2	71
61141	3	16
61142	3	100
61143	2	93
61144	2	63
61145	2	123
61146	3	150
61147	2	107
61148	2	65
61149	3	125
61150	1	14
61151	1	181
61152	2	33
61153	1	24
61154	2	33
61155	2	4
61156	1	53
61157	2	40
61158	2	130
61159	1	2
61160	2	0
61161	1	31
61162	3	17
61163	2	65
61164	3	63
61165	3	99
61166	1	14
61167	3	219
61168	3	66
61169	3	8
61170	3	15
61171	3	179
61172	2	129
61173	3	60
61174	3	79
61175	3	134
61176	3	11
61177	2	0
61178	2	0
61179	2	30
61180	1	131
61181	2	24
61182	3	22
61183	3	28
61184	3	55
61185	1	21
61186	3	16
61187	3	48
61188	1	31
61189	1	5
61190	2	6
61191	3	60
61192	3	91
61193	3	14
